#序号	技能	职业	等级
25415	89	335	0
25416	93	335	0
25417	150	335	0
25418	160	335	0
25419	170	335	0
25420	200	335	6
25421	201	335	6
25422	202	335	6
25423	203	335	6
25424	204	335	6
25425	205	335	6
25426	206	335	6
25427	207	335	10
25428	208	335	10
25429	209	335	10
25430	210	335	10
25431	211	335	10
25432	212	335	10
25433	213	335	10
25434	214	335	10
25435	215	335	4
25436	216	335	4
25437	217	335	6
25438	218	335	10
25439	219	335	4
25440	220	335	3
25441	221	335	0
25442	222	335	0
25443	223	335	4
25444	224	335	4
25445	225	335	6
25446	226	335	6
25447	227	335	6
25448	250	335	3
25449	251	335	3
25450	252	335	3
25451	253	335	3
25452	0	336	4
25453	1	336	4
25454	2	336	0
25455	3	336	4
25456	4	336	4
25457	5	336	4
25458	6	336	4
25459	7	336	4
25460	8	336	4
25461	9	336	4
25462	10	336	3
25463	11	336	4
25464	12	336	4
25465	13	336	4
25466	14	336	4
25467	15	336	4
25468	16	336	4
25469	17	336	4
25470	18	336	4
25471	19	336	4
25472	20	336	4
25473	21	336	4
25474	22	336	4
25475	23	336	4
25476	24	336	4
25477	25	336	4
25478	26	336	4
25479	27	336	4
25480	28	336	4
25481	29	336	4
25482	30	336	4
25483	31	336	4
25484	32	336	4
25485	33	336	4
25486	34	336	4
25487	35	336	4
25488	36	336	4
25489	37	336	4
25490	38	336	4
25491	39	336	4
25492	40	336	4
25493	41	336	4
25494	42	336	4
25495	43	336	4
25496	44	336	4
25497	45	336	4
25498	46	336	4
25499	47	336	4
25500	48	336	4
25501	49	336	4
25502	50	336	4
25503	51	336	4
25504	52	336	4
25505	53	336	4
25506	54	336	4
25507	55	336	4
25508	56	336	4
25509	57	336	4
25510	58	336	4
25511	59	336	4
25512	60	336	4
25513	61	336	4
25514	62	336	4
25515	63	336	4
25516	64	336	4
25517	65	336	4
25518	66	336	4
25519	67	336	4
25520	68	336	4
25521	69	336	4
25522	70	336	4
25523	71	336	5
25524	72	336	0
25525	73	336	0
25526	74	336	0
25527	75	336	0
25528	76	336	0
25529	77	336	0
25530	78	336	0
25531	79	336	0
25532	80	336	0
25533	81	336	0
25534	82	336	0
25535	83	336	0
25536	84	336	0
25537	85	336	0
25538	86	336	0
25539	87	336	0
25540	88	336	0
25541	89	336	0
25542	93	336	0
25543	150	336	0
25544	160	336	0
25545	170	336	0
25546	200	336	6
25547	201	336	6
25548	202	336	6
25549	203	336	6
25550	204	336	6
25551	205	336	6
25552	206	336	6
25553	207	336	10
25554	208	336	10
25555	209	336	10
25556	210	336	10
25557	211	336	10
25558	212	336	10
25559	213	336	10
25560	214	336	10
25561	215	336	6
25562	216	336	6
25563	217	336	6
25564	218	336	10
25565	219	336	6
25566	220	336	5
25567	221	336	0
25568	222	336	0
25569	223	336	6
25570	224	336	6
25571	225	336	8
25572	226	336	8
25573	227	336	8
25574	250	336	5
25575	251	336	5
25576	252	336	5
25577	253	336	5
25578	0	337	5
25579	1	337	5
25580	2	337	0
25581	3	337	5
25582	4	337	5
25583	5	337	5
25584	6	337	5
25585	7	337	5
25586	8	337	5
25587	9	337	5
25588	10	337	4
25589	11	337	5
25590	12	337	5
25591	13	337	5
25592	14	337	5
25593	15	337	5
25594	16	337	5
25595	17	337	5
25596	18	337	5
25597	19	337	5
25598	20	337	5
25599	21	337	5
25600	22	337	5
25601	23	337	5
25602	24	337	5
25603	25	337	5
25604	26	337	5
25605	27	337	5
25606	28	337	5
25607	29	337	5
25608	30	337	5
25609	31	337	5
25610	32	337	5
25611	33	337	5
25612	34	337	5
25613	35	337	5
25614	36	337	5
25615	37	337	5
25616	38	337	5
25617	39	337	5
25618	40	337	5
25619	41	337	5
25620	42	337	5
25621	43	337	5
25622	44	337	5
25623	45	337	5
25624	46	337	5
25625	47	337	5
25626	48	337	5
25627	49	337	5
25628	50	337	5
25629	51	337	5
25630	52	337	5
25631	53	337	5
25632	54	337	5
25633	55	337	5
25634	56	337	5
25635	57	337	5
25636	58	337	5
25637	59	337	5
25638	60	337	5
25639	61	337	5
25640	62	337	5
25641	63	337	5
25642	64	337	5
25643	65	337	5
25644	66	337	5
25645	67	337	5
25646	68	337	5
25647	69	337	5
25648	70	337	5
25649	71	337	6
25650	72	337	0
25651	73	337	0
25652	74	337	0
25653	75	337	0
25654	76	337	0
25655	77	337	0
25656	78	337	0
25657	79	337	0
25658	80	337	0
25659	81	337	0
25660	82	337	0
25661	83	337	0
25662	84	337	0
25663	85	337	0
25664	86	337	0
25665	87	337	0
25666	88	337	0
25667	89	337	0
25668	93	337	0
25669	150	337	0
25670	160	337	0
25671	170	337	0
25672	200	337	6
25673	201	337	6
25674	202	337	6
25675	203	337	6
25676	204	337	6
25677	205	337	6
25678	206	337	6
25679	207	337	10
25680	208	337	10
25681	209	337	10
25682	210	337	10
25683	211	337	10
25684	212	337	10
25685	213	337	10
25686	214	337	10
25687	215	337	7
25688	216	337	7
25689	217	337	6
25690	218	337	10
25691	219	337	7
25692	220	337	6
25693	221	337	0
25694	222	337	0
25695	223	337	7
25696	224	337	7
25697	225	337	9
25698	226	337	9
25699	227	337	9
25700	250	337	6
25701	251	337	6
25702	252	337	6
25703	253	337	6
25704	0	341	1
25705	1	341	1
25706	2	341	0
25707	3	341	1
25708	4	341	1
25709	5	341	1
25710	6	341	1
25711	7	341	1
25712	8	341	1
25713	9	341	1
25714	10	341	1
25715	11	341	1
25716	12	341	1
25717	13	341	1
25718	14	341	1
25719	15	341	1
25720	16	341	1
25721	17	341	1
25722	18	341	1
25723	19	341	1
25724	20	341	1
25725	21	341	1
25726	22	341	1
25727	23	341	1
25728	24	341	1
25729	25	341	1
25730	26	341	1
25731	27	341	1
25732	28	341	1
25733	29	341	1
25734	30	341	1
25735	31	341	1
25736	32	341	1
25737	33	341	1
25738	34	341	1
25739	35	341	1
25740	36	341	1
25741	37	341	1
25742	38	341	1
25743	39	341	1
25744	40	341	1
25745	41	341	1
25746	42	341	1
25747	43	341	1
25748	44	341	1
25749	45	341	1
25750	46	341	1
25751	47	341	1
25752	48	341	1
25753	49	341	1
25754	50	341	1
25755	51	341	1
25756	52	341	1
25757	53	341	1
25758	54	341	1
25759	55	341	1
25760	56	341	1
25761	57	341	1
25762	58	341	1
25763	59	341	1
25764	60	341	1
25765	61	341	1
25766	62	341	1
25767	63	341	1
25768	64	341	1
25769	65	341	1
25770	66	341	1
25771	67	341	1
25772	68	341	1
25773	69	341	1
25774	70	341	1
25775	71	341	1
25776	72	341	0
25777	73	341	0
25778	74	341	0
25779	75	341	0
25780	76	341	0
25781	77	341	0
25782	78	341	0
25783	79	341	0
25784	80	341	0
25785	81	341	0
25786	82	341	0
25787	83	341	0
25788	84	341	0
25789	85	341	0
25790	86	341	0
25791	87	341	0
25792	88	341	0
25793	89	341	0
25794	93	341	0
25795	150	341	0
25796	160	341	0
25797	170	341	0
25798	200	341	6
25799	201	341	6
25800	202	341	6
25801	203	341	6
25802	204	341	6
25803	205	341	6
25804	206	341	6
25805	207	341	10
25806	208	341	10
25807	209	341	10
25808	210	341	10
25809	211	341	10
25810	212	341	10
25811	213	341	10
25812	214	341	10
25813	215	341	2
25814	216	341	2
25815	217	341	6
25816	218	341	10
25817	219	341	2
25818	220	341	1
25819	221	341	0
25820	222	341	0
25821	223	341	2
25822	224	341	2
25823	225	341	2
25824	226	341	2
25825	227	341	2
25826	250	341	1
25827	251	341	1
25828	252	341	1
25829	253	341	1
25830	0	342	2
25831	1	342	2
25832	2	342	0
25833	3	342	2
25834	4	342	2
25835	5	342	2
25836	6	342	2
25837	7	342	2
25838	8	342	2
25839	9	342	2
25840	10	342	1
25841	11	342	2
25842	12	342	2
25843	13	342	2
25844	14	342	2
25845	15	342	2
25846	16	342	2
25847	17	342	2
25848	18	342	2
25849	19	342	2
25850	20	342	2
25851	21	342	2
25852	22	342	2
25853	23	342	2
25854	24	342	2
25855	25	342	2
25856	26	342	2
25857	27	342	2
25858	28	342	2
25859	29	342	2
25860	30	342	2
25861	31	342	2
25862	32	342	2
25863	33	342	2
25864	34	342	2
25865	35	342	2
25866	36	342	2
25867	37	342	2
25868	38	342	2
25869	39	342	2
25870	40	342	2
25871	41	342	2
25872	42	342	2
25873	43	342	2
25874	44	342	2
25875	45	342	2
25876	46	342	2
25877	47	342	2
25878	48	342	2
25879	49	342	2
25880	50	342	2
25881	51	342	2
25882	52	342	2
25883	53	342	2
25884	54	342	2
25885	55	342	2
25886	56	342	2
25887	57	342	2
25888	58	342	2
25889	59	342	2
25890	60	342	2
25891	61	342	2
25892	62	342	2
25893	63	342	2
25894	64	342	2
25895	65	342	2
25896	66	342	2
25897	67	342	2
25898	68	342	2
25899	69	342	2
25900	70	342	2
25901	71	342	2
25902	72	342	0
25903	73	342	0
25904	74	342	0
25905	75	342	0
25906	76	342	0
25907	77	342	0
25908	78	342	0
25909	79	342	0
25910	80	342	0
25911	81	342	0
25912	82	342	0
25913	83	342	0
25914	84	342	0
25915	85	342	0
25916	86	342	0
25917	87	342	0
25918	88	342	0
25919	89	342	0
25920	93	342	0
25921	150	342	0
25922	160	342	0
25923	170	342	0
25924	200	342	6
25925	201	342	6
25926	202	342	6
25927	203	342	6
25928	204	342	6
25929	205	342	6
25930	206	342	6
25931	207	342	10
25932	208	342	10
25933	209	342	10
25934	210	342	10
25935	211	342	10
25936	212	342	10
25937	213	342	10
25938	214	342	10
25939	215	342	2
25940	216	342	2
25941	217	342	6
25942	218	342	10
25943	219	342	2
25944	220	342	1
25945	221	342	0
25946	222	342	0
25947	223	342	2
25948	224	342	2
25949	225	342	3
25950	226	342	3
25951	227	342	3
25952	250	342	1
25953	251	342	1
25954	252	342	1
25955	253	342	1
25956	0	343	2
25957	1	343	2
25958	2	343	0
25959	3	343	2
25960	4	343	2
25961	5	343	2
25962	6	343	2
25963	7	343	2
25964	8	343	2
25965	9	343	2
25966	10	343	1
25967	11	343	2
25968	12	343	2
25969	13	343	2
25970	14	343	2
25971	15	343	2
25972	16	343	2
25973	17	343	2
25974	18	343	2
25975	19	343	2
25976	20	343	2
25977	21	343	2
25978	22	343	2
25979	23	343	2
25980	24	343	2
25981	25	343	2
25982	26	343	2
25983	27	343	2
25984	28	343	2
25985	29	343	2
25986	30	343	2
25987	31	343	2
25988	32	343	2
25989	33	343	2
25990	34	343	2
25991	35	343	2
25992	36	343	2
25993	37	343	2
25994	38	343	2
25995	39	343	2
25996	40	343	2
25997	41	343	2
25998	42	343	2
25999	43	343	2
26000	44	343	2
26001	45	343	2
26002	46	343	2
26003	47	343	2
26004	48	343	2
26005	49	343	2
26006	50	343	2
26007	51	343	2
26008	52	343	2
26009	53	343	2
26010	54	343	2
26011	55	343	2
26012	56	343	2
26013	57	343	2
26014	58	343	2
26015	59	343	2
26016	60	343	2
26017	61	343	2
26018	62	343	2
26019	63	343	2
26020	64	343	2
26021	65	343	2
26022	66	343	2
26023	67	343	2
26024	68	343	2
26025	69	343	2
26026	70	343	2
26027	71	343	2
26028	72	343	0
26029	73	343	0
26030	74	343	0
26031	75	343	0
26032	76	343	0
26033	77	343	0
26034	78	343	0
26035	79	343	0
26036	80	343	0
26037	81	343	0
26038	82	343	0
26039	83	343	0
26040	84	343	0
26041	85	343	0
26042	86	343	0
26043	87	343	0
26044	88	343	0
26045	89	343	0
26046	93	343	0
26047	150	343	0
26048	160	343	0
26049	170	343	0
26050	200	343	6
26051	201	343	6
26052	202	343	6
26053	203	343	6
26054	204	343	6
26055	205	343	6
26056	206	343	6
26057	207	343	10
26058	208	343	10
26059	209	343	10
26060	210	343	10
26061	211	343	10
26062	212	343	10
26063	213	343	10
26064	214	343	10
26065	215	343	2
26066	216	343	2
26067	217	343	6
26068	218	343	10
26069	219	343	2
26070	220	343	1
26071	221	343	0
26072	222	343	0
26073	223	343	2
26074	224	343	2
26075	225	343	4
26076	226	343	4
26077	227	343	4
26078	250	343	1
26079	251	343	1
26080	252	343	1
26081	253	343	1
26082	0	344	2
26083	1	344	2
26084	2	344	0
26085	3	344	2
26086	4	344	2
26087	5	344	2
26088	6	344	2
26089	7	344	2
26090	8	344	2
26091	9	344	2
26092	10	344	1
26093	11	344	2
26094	12	344	2
26095	13	344	2
26096	14	344	2
26097	15	344	2
26098	16	344	2
26099	17	344	2
26100	18	344	2
26101	19	344	2
26102	20	344	2
26103	21	344	2
26104	22	344	2
26105	23	344	2
26106	24	344	2
26107	25	344	2
26108	26	344	2
26109	27	344	2
26110	28	344	2
26111	29	344	2
26112	30	344	2
26113	31	344	2
26114	32	344	2
26115	33	344	2
26116	34	344	2
26117	35	344	2
26118	36	344	2
26119	37	344	2
26120	38	344	2
26121	39	344	2
26122	40	344	2
26123	41	344	2
26124	42	344	2
26125	43	344	2
26126	44	344	2
26127	45	344	2
26128	46	344	2
26129	47	344	2
26130	48	344	2
26131	49	344	2
26132	50	344	2
26133	51	344	2
26134	52	344	2
26135	53	344	2
26136	54	344	2
26137	55	344	2
26138	56	344	2
26139	57	344	2
26140	58	344	2
26141	59	344	2
26142	60	344	2
26143	61	344	2
26144	62	344	2
26145	63	344	2
26146	64	344	2
26147	65	344	2
26148	66	344	2
26149	67	344	2
26150	68	344	2
26151	69	344	2
26152	70	344	2
26153	71	344	3
26154	72	344	0
26155	73	344	0
26156	74	344	0
26157	75	344	0
26158	76	344	0
26159	77	344	0
26160	78	344	0
26161	79	344	0
26162	80	344	0
26163	81	344	0
26164	82	344	0
26165	83	344	0
26166	84	344	0
26167	85	344	0
26168	86	344	0
26169	87	344	0
26170	88	344	0
26171	89	344	0
26172	93	344	0
26173	150	344	0
26174	160	344	0
26175	170	344	0
26176	200	344	6
26177	201	344	6
26178	202	344	6
26179	203	344	6
26180	204	344	6
26181	205	344	6
26182	206	344	6
26183	207	344	10
26184	208	344	10
26185	209	344	10
26186	210	344	10
26187	211	344	10
26188	212	344	10
26189	213	344	10
26190	214	344	10
26191	215	344	2
26192	216	344	2
26193	217	344	6
26194	218	344	10
26195	219	344	2
26196	220	344	1
26197	221	344	0
26198	222	344	0
26199	223	344	2
26200	224	344	2
26201	225	344	4
26202	226	344	4
26203	227	344	4
26204	250	344	1
26205	251	344	1
26206	252	344	1
26207	253	344	1
26208	0	345	3
26209	1	345	3
26210	2	345	0
26211	3	345	3
26212	4	345	3
26213	5	345	3
26214	6	345	3
26215	7	345	3
26216	8	345	3
26217	9	345	3
26218	10	345	2
26219	11	345	3
26220	12	345	3
26221	13	345	3
26222	14	345	3
26223	15	345	3
26224	16	345	3
26225	17	345	3
26226	18	345	3
26227	19	345	3
26228	20	345	3
26229	21	345	3
26230	22	345	3
26231	23	345	3
26232	24	345	3
26233	25	345	3
26234	26	345	3
26235	27	345	3
26236	28	345	3
26237	29	345	3
26238	30	345	3
26239	31	345	3
26240	32	345	3
26241	33	345	3
26242	34	345	3
26243	35	345	3
26244	36	345	3
26245	37	345	3
26246	38	345	3
26247	39	345	3
26248	40	345	3
26249	41	345	3
26250	42	345	3
26251	43	345	3
26252	44	345	3
26253	45	345	3
26254	46	345	3
26255	47	345	3
26256	48	345	3
26257	49	345	3
26258	50	345	3
26259	51	345	3
26260	52	345	3
26261	53	345	3
26262	54	345	3
26263	55	345	3
26264	56	345	3
26265	57	345	3
26266	58	345	3
26267	59	345	3
26268	60	345	3
26269	61	345	3
26270	62	345	3
26271	63	345	3
26272	64	345	3
26273	65	345	3
26274	66	345	3
26275	67	345	3
26276	68	345	3
26277	69	345	3
26278	70	345	3
26279	71	345	4
26280	72	345	0
26281	73	345	0
26282	74	345	0
26283	75	345	0
26284	76	345	0
26285	77	345	0
26286	78	345	0
26287	79	345	0
26288	80	345	0
26289	81	345	0
26290	82	345	0
26291	83	345	0
26292	84	345	0
26293	85	345	0
26294	86	345	0
26295	87	345	0
26296	88	345	0
26297	89	345	0
26298	93	345	0
26299	150	345	0
26300	160	345	0
26301	170	345	0
26302	200	345	6
26303	201	345	6
26304	202	345	6
26305	203	345	6
26306	204	345	6
26307	205	345	6
26308	206	345	6
26309	207	345	10
26310	208	345	10
26311	209	345	10
26312	210	345	10
26313	211	345	10
26314	212	345	10
26315	213	345	10
26316	214	345	10
26317	215	345	4
26318	216	345	4
26319	217	345	6
26320	218	345	10
26321	219	345	4
26322	220	345	3
26323	221	345	0
26324	222	345	0
26325	223	345	4
26326	224	345	4
26327	225	345	6
26328	226	345	6
26329	227	345	6
26330	250	345	3
26331	251	345	3
26332	252	345	3
26333	253	345	3
26334	0	346	4
26335	1	346	4
26336	2	346	0
26337	3	346	4
26338	4	346	4
26339	5	346	4
26340	6	346	4
26341	7	346	4
26342	8	346	4
26343	9	346	4
26344	10	346	3
26345	11	346	4
26346	12	346	4
26347	13	346	4
26348	14	346	4
26349	15	346	4
26350	16	346	4
26351	17	346	4
26352	18	346	4
26353	19	346	4
26354	20	346	4
26355	21	346	4
26356	22	346	4
26357	23	346	4
26358	24	346	4
26359	25	346	4
26360	26	346	4
26361	27	346	4
26362	28	346	4
26363	29	346	4
26364	30	346	4
26365	31	346	4
26366	32	346	4
26367	33	346	4
26368	34	346	4
26369	35	346	4
26370	36	346	4
26371	37	346	4
26372	38	346	4
26373	39	346	4
26374	40	346	4
26375	41	346	4
26376	42	346	4
26377	43	346	4
26378	44	346	4
26379	45	346	4
26380	46	346	4
26381	47	346	4
26382	48	346	4
26383	49	346	4
26384	50	346	4
26385	51	346	4
26386	52	346	4
26387	53	346	4
26388	54	346	4
26389	55	346	4
26390	56	346	4
26391	57	346	4
26392	58	346	4
26393	59	346	4
26394	60	346	4
26395	61	346	4
26396	62	346	4
26397	63	346	4
26398	64	346	4
26399	65	346	4
26400	66	346	4
26401	67	346	4
26402	68	346	4
26403	69	346	4
26404	70	346	4
26405	71	346	5
26406	72	346	0
26407	73	346	0
26408	74	346	0
26409	75	346	0
26410	76	346	0
26411	77	346	0
26412	78	346	0
26413	79	346	0
26414	80	346	0
26415	81	346	0
26416	82	346	0
26417	83	346	0
26418	84	346	0
26419	85	346	0
26420	86	346	0
26421	87	346	0
26422	88	346	0
26423	89	346	0
26424	93	346	0
26425	150	346	0
26426	160	346	0
26427	170	346	0
26428	200	346	6
26429	201	346	6
26430	202	346	6
26431	203	346	6
26432	204	346	6
26433	205	346	6
26434	206	346	6
26435	207	346	10
26436	208	346	10
26437	209	346	10
26438	210	346	10
26439	211	346	10
26440	212	346	10
26441	213	346	10
26442	214	346	10
26443	215	346	6
26444	216	346	6
26445	217	346	6
26446	218	346	10
26447	219	346	6
26448	220	346	5
26449	221	346	0
26450	222	346	0
26451	223	346	6
26452	224	346	6
26453	225	346	8
26454	226	346	8
26455	227	346	8
26456	250	346	5
26457	251	346	5
26458	252	346	5
26459	253	346	5
26460	0	347	5
26461	1	347	5
26462	2	347	0
26463	3	347	5
26464	4	347	5
26465	5	347	5
26466	6	347	5
26467	7	347	5
26468	8	347	5
26469	9	347	5
26470	10	347	4
26471	11	347	5
26472	12	347	5
26473	13	347	5
26474	14	347	5
26475	15	347	5
26476	16	347	5
26477	17	347	5
26478	18	347	5
26479	19	347	5
26480	20	347	5
26481	21	347	5
26482	22	347	5
26483	23	347	5
26484	24	347	5
26485	25	347	5
26486	26	347	5
26487	27	347	5
26488	28	347	5
26489	29	347	5
26490	30	347	5
26491	31	347	5
26492	32	347	5
26493	33	347	5
26494	34	347	5
26495	35	347	5
26496	36	347	5
26497	37	347	5
26498	38	347	5
26499	39	347	5
26500	40	347	5
26501	41	347	5
26502	42	347	5
26503	43	347	5
26504	44	347	5
26505	45	347	5
26506	46	347	5
26507	47	347	5
26508	48	347	5
26509	49	347	5
26510	50	347	5
26511	51	347	5
26512	52	347	5
26513	53	347	5
26514	54	347	5
26515	55	347	5
26516	56	347	5
26517	57	347	5
26518	58	347	5
26519	59	347	5
26520	60	347	5
26521	61	347	5
26522	62	347	5
26523	63	347	5
26524	64	347	5
26525	65	347	5
26526	66	347	5
26527	67	347	5
26528	68	347	5
26529	69	347	5
26530	70	347	5
26531	71	347	6
26532	72	347	0
26533	73	347	0
26534	74	347	0
26535	75	347	0
26536	76	347	0
26537	77	347	0
26538	78	347	0
26539	79	347	0
26540	80	347	0
26541	81	347	0
26542	82	347	0
26543	83	347	0
26544	84	347	0
26545	85	347	0
26546	86	347	0
26547	87	347	0
26548	88	347	0
26549	89	347	0
26550	93	347	0
26551	150	347	0
26552	160	347	0
26553	170	347	0
26554	200	347	6
26555	201	347	6
26556	202	347	6
26557	203	347	6
26558	204	347	6
26559	205	347	6
26560	206	347	6
26561	207	347	10
26562	208	347	10
26563	209	347	10
26564	210	347	10
26565	211	347	10
26566	212	347	10
26567	213	347	10
26568	214	347	10
26569	215	347	7
26570	216	347	6
26571	217	347	6
26572	218	347	10
26573	219	347	7
26574	220	347	6
26575	221	347	0
26576	222	347	0
26577	223	347	7
26578	224	347	7
26579	225	347	9
26580	226	347	9
26581	227	347	9
26582	250	347	6
26583	251	347	6
26584	252	347	6
26585	253	347	6
26586	0	351	1
26587	1	351	1
26588	2	351	0
26589	3	351	1
26590	4	351	1
26591	5	351	1
26592	6	351	1
26593	7	351	1
26594	8	351	1
26595	9	351	1
26596	10	351	1
26597	11	351	1
26598	12	351	1
26599	13	351	1
26600	14	351	1
26601	15	351	1
26602	16	351	1
26603	17	351	1
26604	18	351	1
26605	19	351	1
26606	20	351	1
26607	21	351	1
26608	22	351	1
26609	23	351	1
26610	24	351	1
26611	25	351	1
26612	26	351	1
26613	27	351	1
26614	28	351	1
26615	29	351	1
26616	30	351	1
26617	31	351	1
26618	32	351	1
26619	33	351	1
26620	34	351	1
26621	35	351	1
26622	36	351	1
26623	37	351	1
26624	38	351	1
26625	39	351	1
26626	40	351	1
26627	41	351	1
26628	42	351	1
26629	43	351	1
26630	44	351	1
26631	45	351	1
26632	46	351	1
26633	47	351	1
26634	48	351	1
26635	49	351	1
26636	50	351	1
26637	51	351	1
26638	52	351	1
26639	53	351	1
26640	54	351	1
26641	55	351	1
26642	56	351	1
26643	57	351	1
26644	58	351	1
26645	59	351	1
26646	60	351	1
26647	61	351	1
26648	62	351	1
26649	63	351	1
26650	64	351	1
26651	65	351	1
26652	66	351	1
26653	67	351	1
26654	68	351	1
26655	69	351	1
26656	70	351	1
26657	71	351	1
26658	72	351	0
26659	73	351	0
26660	74	351	0
26661	75	351	0
26662	76	351	0
26663	77	351	0
26664	78	351	0
26665	79	351	0
26666	80	351	0
26667	81	351	0
26668	82	351	0
26669	83	351	0
26670	84	351	0
26671	85	351	0
26672	86	351	0
26673	87	351	0
26674	88	351	0
26675	89	351	0
26676	93	351	0
26677	150	351	0
26678	160	351	0
26679	170	351	0
26680	200	351	2
26681	201	351	2
26682	202	351	2
26683	203	351	2
26684	204	351	2
26685	205	351	2
26686	206	351	2
26687	207	351	2
26688	208	351	2
26689	209	351	2
26690	210	351	2
26691	211	351	2
26692	212	351	2
26693	213	351	2
26694	214	351	2
26695	215	351	10
26696	216	351	10
26697	217	351	2
26698	218	351	2
26699	219	351	2
26700	220	351	1
26701	221	351	0
26702	222	351	0
26703	223	351	10
26704	224	351	10
26705	225	351	10
26706	226	351	10
26707	227	351	10
26708	250	351	1
26709	251	351	1
26710	252	351	1
26711	253	351	1
26712	0	352	2
26713	1	352	2
26714	2	352	0
26715	3	352	2
26716	4	352	2
26717	5	352	2
26718	6	352	2
26719	7	352	2
26720	8	352	2
26721	9	352	2
26722	10	352	1
26723	11	352	2
26724	12	352	2
26725	13	352	2
26726	14	352	2
26727	15	352	2
26728	16	352	2
26729	17	352	2
26730	18	352	2
26731	19	352	2
26732	20	352	2
26733	21	352	2
26734	22	352	2
26735	23	352	2
26736	24	352	2
26737	25	352	2
26738	26	352	2
26739	27	352	2
26740	28	352	2
26741	29	352	2
26742	30	352	2
26743	31	352	2
26744	32	352	2
26745	33	352	2
26746	34	352	2
26747	35	352	2
26748	36	352	2
26749	37	352	2
26750	38	352	2
26751	39	352	2
26752	40	352	2
26753	41	352	2
26754	42	352	2
26755	43	352	2
26756	44	352	2
26757	45	352	2
26758	46	352	2
26759	47	352	2
26760	48	352	2
26761	49	352	2
26762	50	352	2
26763	51	352	2
26764	52	352	2
26765	53	352	2
26766	54	352	2
26767	55	352	2
26768	56	352	2
26769	57	352	2
26770	58	352	2
26771	59	352	2
26772	60	352	2
26773	61	352	2
26774	62	352	2
26775	63	352	2
26776	64	352	2
26777	65	352	2
26778	66	352	2
26779	67	352	2
26780	68	352	2
26781	69	352	2
26782	70	352	2
26783	71	352	2
26784	72	352	0
26785	73	352	0
26786	74	352	0
26787	75	352	0
26788	76	352	0
26789	77	352	0
26790	78	352	0
26791	79	352	0
26792	80	352	0
26793	81	352	0
26794	82	352	0
26795	83	352	0
26796	84	352	0
26797	85	352	0
26798	86	352	0
26799	87	352	0
26800	88	352	0
26801	89	352	0
26802	93	352	0
26803	150	352	0
26804	160	352	0
26805	170	352	0
26806	200	352	2
26807	201	352	2
26808	202	352	2
